ProductKey,ProductItemCode,Product Name,Sub Category,Product Category,Product Color,Price,Product Size,Product Line,Product Model Name,Product Description,Product Status
350,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,Black,3374.99,44,"M ",Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",Outdate
351,BK-M82B-48,"Mountain-100 Black, 48",Mountain Bikes,Bikes,Black,3374.99,48,"M ",Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",Outdate
352,BK-M68S-38,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,Silver,2071.4196,38,"M ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Outdate
353,BK-M68S-38,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,Silver,2319.99,38,"M ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Current
354,BK-M68S-42,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,Silver,2071.4196,42,"M ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Outdate
355,BK-M68S-42,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,Silver,2319.99,42,"M ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Current
356,BK-M68S-46,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,Silver,2071.4196,46,"M ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Outdate
357,BK-M68S-46,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,Silver,2319.99,46,"M ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Current
358,BK-M68B-38,"Mountain-200 Black, 38",Mountain Bikes,Bikes,Black,2049.0982,38,"M ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Outdate
359,BK-M68B-38,"Mountain-200 Black, 38",Mountain Bikes,Bikes,Black,2294.99,38,"M ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Current
360,BK-M68B-42,"Mountain-200 Black, 42",Mountain Bikes,Bikes,Black,2049.0982,42,"M ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Outdate
361,BK-M68B-42,"Mountain-200 Black, 42",Mountain Bikes,Bikes,Black,2294.99,42,"M ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Current
362,BK-M68B-46,"Mountain-200 Black, 46",Mountain Bikes,Bikes,Black,2049.0982,46,"M ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Outdate
363,BK-M68B-46,"Mountain-200 Black, 46",Mountain Bikes,Bikes,Black,2294.99,46,"M ",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Current
364,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,Black,1079.99,38,"M ",Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,Outdate
365,BK-M47B-40,"Mountain-300 Black, 40",Mountain Bikes,Bikes,Black,1079.99,40,"M ",Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,Outdate
366,BK-M47B-44,"Mountain-300 Black, 44",Mountain Bikes,Bikes,Black,1079.99,44,"M ",Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,Outdate
367,BK-M47B-48,"Mountain-300 Black, 48",Mountain Bikes,Bikes,Black,1079.99,48,"M ",Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,Outdate
368,BK-R89R-44,"Road-250 Red, 44",Road Bikes,Bikes,Red,2443.35,44,"R ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Outdate
369,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,Red,2443.35,48,"R ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Outdate
370,BK-R89R-52,"Road-250 Red, 52",Road Bikes,Bikes,Red,2443.35,52,"R ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Outdate
371,BK-R89R-58,"Road-250 Red, 58",Road Bikes,Bikes,Red,2181.5625,58,"R ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Outdate
372,BK-R89R-58,"Road-250 Red, 58",Road Bikes,Bikes,Red,2443.35,58,"R ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Current
373,BK-R89B-44,"Road-250 Black, 44",Road Bikes,Bikes,Black,2181.5625,44,"R ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Outdate
374,BK-R89B-44,"Road-250 Black, 44",Road Bikes,Bikes,Black,2443.35,44,"R ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Current
375,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,Black,2181.5625,48,"R ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Outdate
376,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,Black,2443.35,48,"R ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Current
377,BK-R89B-52,"Road-250 Black, 52",Road Bikes,Bikes,Black,2181.5625,52,"R ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Outdate
378,BK-R89B-52,"Road-250 Black, 52",Road Bikes,Bikes,Black,2443.35,52,"R ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Current
379,BK-R89B-58,"Road-250 Black, 58",Road Bikes,Bikes,Black,2181.5625,58,"R ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Outdate
380,BK-R89B-58,"Road-250 Black, 58",Road Bikes,Bikes,Black,2443.35,58,"R ",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Current
381,BK-R64Y-38,"Road-550-W Yellow, 38",Road Bikes,Bikes,Yellow,1000.4375,38,"R ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Outdate
382,BK-R64Y-38,"Road-550-W Yellow, 38",Road Bikes,Bikes,Yellow,1120.49,38,"R ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Current
383,BK-R64Y-40,"Road-550-W Yellow, 40",Road Bikes,Bikes,Yellow,1000.4375,40,"R ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Outdate
384,BK-R64Y-40,"Road-550-W Yellow, 40",Road Bikes,Bikes,Yellow,1120.49,40,"R ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Current
385,BK-R64Y-42,"Road-550-W Yellow, 42",Road Bikes,Bikes,Yellow,1000.4375,42,"R ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Outdate
386,BK-R64Y-42,"Road-550-W Yellow, 42",Road Bikes,Bikes,Yellow,1120.49,42,"R ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Current
387,BK-R64Y-44,"Road-550-W Yellow, 44",Road Bikes,Bikes,Yellow,1000.4375,44,"R ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Outdate
388,BK-R64Y-44,"Road-550-W Yellow, 44",Road Bikes,Bikes,Yellow,1120.49,44,"R ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Current
389,BK-R64Y-48,"Road-550-W Yellow, 48",Road Bikes,Bikes,Yellow,1000.4375,48,"R ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Outdate
390,BK-R64Y-48,"Road-550-W Yellow, 48",Road Bikes,Bikes,Yellow,1120.49,48,"R ",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Current
391,FK-1639,LL Fork,Forks,Components,NA,148.22,Unknown,Un,LL Fork,Stout design absorbs shock and offers more precise steering.,Outdate
392,FK-5136,ML Fork,Forks,Components,NA,175.49,Unknown,Un,ML Fork,Composite road fork with an aluminum steerer tube.,Outdate
393,FK-9939,HL Fork,Forks,Components,NA,229.49,Unknown,Un,HL Fork,High-performance carbon road fork with curved legs.,Outdate
394,HS-0296,LL Headset,Headsets,Components,NA,34.20,Unknown,Un,LL Headset,Threadless headset provides quality at an economical price.,Outdate
395,HS-2451,ML Headset,Headsets,Components,NA,102.29,Unknown,Un,ML Headset,Sealed cartridge keeps dirt out.,Outdate
396,HS-3479,HL Headset,Headsets,Components,NA,124.73,Unknown,Un,HL Headset,"High-quality 1"" threadless headset with a grease port for quick lubrication.",Outdate
397,HB-M243,LL Mountain Handlebars,Handlebars,Components,NA,40.4909,Unknown,"M ",LL Mountain Handlebars,All-purpose bar for on or off-road.,Outdate
398,HB-M243,LL Mountain Handlebars,Handlebars,Components,NA,44.54,Unknown,"M ",LL Mountain Handlebars,All-purpose bar for on or off-road.,Current
399,HB-M763,ML Mountain Handlebars,Handlebars,Components,NA,56.2909,Unknown,"M ",ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,Outdate
400,HB-M763,ML Mountain Handlebars,Handlebars,Components,NA,61.92,Unknown,"M ",ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,Current
401,HB-M918,HL Mountain Handlebars,Handlebars,Components,NA,109.3364,Unknown,"M ",HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,Outdate
402,HB-M918,HL Mountain Handlebars,Handlebars,Components,NA,120.27,Unknown,"M ",HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,Current
403,HB-R504,LL Road Handlebars,Handlebars,Components,NA,40.4909,Unknown,"R ",LL Road Handlebars,Unique shape provides easier reach to the levers.,Outdate
404,HB-R504,LL Road Handlebars,Handlebars,Components,NA,44.54,Unknown,"R ",LL Road Handlebars,Unique shape provides easier reach to the levers.,Current
405,HB-R720,ML Road Handlebars,Handlebars,Components,NA,56.2909,Unknown,"R ",ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,Outdate
406,HB-R720,ML Road Handlebars,Handlebars,Components,NA,61.92,Unknown,"R ",ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,Current
407,HB-R956,HL Road Handlebars,Handlebars,Components,NA,109.3364,Unknown,"R ",HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,Outdate
408,HB-R956,HL Road Handlebars,Handlebars,Components,NA,120.27,Unknown,"R ",HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,Current
409,FR-M63B-38,"ML Mountain Frame - Black, 38",Mountain Frames,Components,Black,348.76,38,"M ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Outdate
410,FW-M423,LL Mountain Front Wheel,Wheels,Components,Black,60.745,Unknown,"M ",LL Mountain Front Wheel,Replacement mountain wheel for entry-level rider.,Outdate
411,FW-M762,ML Mountain Front Wheel,Wheels,Components,Black,209.025,Unknown,"M ",ML Mountain Front Wheel,Replacement mountain wheel for the casual to serious rider.,Outdate
412,FW-M928,HL Mountain Front Wheel,Wheels,Components,Black,300.215,Unknown,"M ",HL Mountain Front Wheel,High-performance mountain replacement wheel.,Outdate
413,FW-R623,LL Road Front Wheel,Wheels,Components,Black,85.565,Unknown,"R ",LL Road Front Wheel,Replacement road front wheel for entry-level cyclist.,Outdate
414,FW-R762,ML Road Front Wheel,Wheels,Components,Black,248.385,Unknown,"R ",ML Road Front Wheel,Sturdy alloy features a quick-release hub.,Outdate
415,FW-R820,HL Road Front Wheel,Wheels,Components,Black,330.06,Unknown,"R ",HL Road Front Wheel,Strong wheel with double-walled rim.,Outdate
416,FW-T905,Touring Front Wheel,Wheels,Components,Black,218.01,Unknown,"T ",Touring Front Wheel,Aerodynamic rims for smooth riding.,Outdate
417,FR-R72Y-38,"ML Road Frame-W - Yellow, 38",Road Frames,Components,Yellow,540.7545,38,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
418,FR-R72Y-38,"ML Road Frame-W - Yellow, 38",Road Frames,Components,Yellow,594.83,38,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
419,RW-M423,LL Mountain Rear Wheel,Wheels,Components,Black,87.745,Unknown,"M ",LL Mountain Rear Wheel,Replacement mountain wheel for entry-level rider.,Outdate
420,RW-M762,ML Mountain Rear Wheel,Wheels,Components,Black,236.025,Unknown,"M ",ML Mountain Rear Wheel,Replacement mountain wheel for the casual to serious rider.,Outdate
421,RW-M928,HL Mountain Rear Wheel,Wheels,Components,Black,327.215,Unknown,"M ",HL Mountain Rear Wheel,High-performance mountain replacement wheel.,Outdate
422,RW-R623,LL Road Rear Wheel,Wheels,Components,Black,112.565,Unknown,"R ",LL Road Rear Wheel,Replacement road rear wheel for entry-level cyclist.,Outdate
423,RW-R762,ML Road Rear Wheel,Wheels,Components,Black,275.385,Unknown,"R ",ML Road Rear Wheel,Aluminum alloy rim with stainless steel spokes; built for speed.,Outdate
424,RW-R820,HL Road Rear Wheel,Wheels,Components,Black,357.06,Unknown,"R ",HL Road Rear Wheel,Strong rear wheel with double-walled rim.,Outdate
425,RW-T905,Touring Rear Wheel,Wheels,Components,Black,245.01,Unknown,"T ",Touring Rear Wheel,Excellent aerodynamic rims guarantee a smooth ride.,Outdate
426,FR-M63B-40,"ML Mountain Frame - Black, 40",Mountain Frames,Components,Black,348.76,40,"M ",ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
427,FR-M63B-44,"ML Mountain Frame - Black, 44",Mountain Frames,Components,Black,348.76,44,"M ",ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
428,FR-M63B-48,"ML Mountain Frame - Black, 48",Mountain Frames,Components,Black,348.76,48,"M ",ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
429,FR-R72Y-40,"ML Road Frame-W - Yellow, 40",Road Frames,Components,Yellow,540.7545,40,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
430,FR-R72Y-40,"ML Road Frame-W - Yellow, 40",Road Frames,Components,Yellow,594.83,40,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
431,FR-R72Y-42,"ML Road Frame-W - Yellow, 42",Road Frames,Components,Yellow,540.7545,42,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
432,FR-R72Y-42,"ML Road Frame-W - Yellow, 42",Road Frames,Components,Yellow,594.83,42,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
433,FR-R72Y-44,"ML Road Frame-W - Yellow, 44",Road Frames,Components,Yellow,540.7545,44,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
434,FR-R72Y-44,"ML Road Frame-W - Yellow, 44",Road Frames,Components,Yellow,594.83,44,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
435,FR-R72Y-48,"ML Road Frame-W - Yellow, 48",Road Frames,Components,Yellow,540.7545,48,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
436,FR-R72Y-48,"ML Road Frame-W - Yellow, 48",Road Frames,Components,Yellow,594.83,48,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
437,FR-R92B-62,"HL Road Frame - Black, 62",Road Frames,Components,Black,1301.3636,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
438,FR-R92B-62,"HL Road Frame - Black, 62",Road Frames,Components,Black,1431.50,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
439,FR-R92B-44,"HL Road Frame - Black, 44",Road Frames,Components,Black,1301.3636,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
440,FR-R92B-44,"HL Road Frame - Black, 44",Road Frames,Components,Black,1431.50,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
441,FR-R92B-48,"HL Road Frame - Black, 48",Road Frames,Components,Black,1301.3636,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
442,FR-R92B-48,"HL Road Frame - Black, 48",Road Frames,Components,Black,1431.50,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
443,FR-R92B-52,"HL Road Frame - Black, 52",Road Frames,Components,Black,1301.3636,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
444,FR-R92B-52,"HL Road Frame - Black, 52",Road Frames,Components,Black,1431.50,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
445,SH-M897-S,"Men's Sports Shorts, S",Shorts,Clothing,Black,59.99,S,"S ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,Outdate
446,PA-T100,"Touring-Panniers, Large",Panniers,Accessories,Grey,125.00,Unknown,"T ",Touring-Panniers,"Durable, water-proof nylon construction with easy access. Large enough for weekend trips.",Outdate
447,LO-C100,Cable Lock,Locks,Accessories,NA,25.00,Unknown,"S ",Cable Lock,"Wraps to fit front and rear tires, carrier and 2 keys included.",Outdate
448,PU-0452,Minipump,Pumps,Accessories,NA,19.99,Unknown,"S ",Minipump,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.,Outdate
449,PU-M044,Mountain Pump,Pumps,Accessories,NA,24.99,Unknown,"M ",Mountain Pump,Simple and light-weight. Emergency patches stored in handle.,Outdate
450,LT-T990,Taillights - Battery-Powered,Lights,Accessories,NA,13.99,Unknown,"R ",Taillight,Affordable light for safe night riding - uses 3 AAA batteries,Outdate
451,LT-H902,Headlights - Dual-Beam,Lights,Accessories,NA,34.99,Unknown,"R ",Headlights - Dual-Beam,Rechargeable dual-beam headlight.,Outdate
452,LT-H903,Headlights - Weatherproof,Lights,Accessories,NA,44.99,Unknown,"R ",Headlights - Weatherproof,Rugged weatherproof headlight.,Outdate
453,SH-M897-M,"Men's Sports Shorts, M",Shorts,Clothing,Black,59.99,M,"S ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,Outdate
454,SH-M897-L,"Men's Sports Shorts, L",Shorts,Clothing,Black,59.99,L,"S ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,Outdate
455,SH-M897-X,"Men's Sports Shorts, XL",Shorts,Clothing,Black,59.99,XL,"S ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,Outdate
456,TG-W091-S,"Women's Tights, S",Tights,Clothing,Black,74.99,S,"S ",Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,Outdate
457,TG-W091-M,"Women's Tights, M",Tights,Clothing,Black,74.99,M,"S ",Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,Outdate
458,TG-W091-L,"Women's Tights, L",Tights,Clothing,Black,74.99,L,"S ",Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,Outdate
459,SB-M891-S,"Men's Bib-Shorts, S",Bib-Shorts,Clothing,Multi,89.99,S,"S ",Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",Outdate
460,SB-M891-M,"Men's Bib-Shorts, M",Bib-Shorts,Clothing,Multi,89.99,M,"S ",Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",Outdate
461,SB-M891-L,"Men's Bib-Shorts, L",Bib-Shorts,Clothing,Multi,89.99,L,"S ",Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",Outdate
462,GL-H102-S,"Half-Finger Gloves, S",Gloves,Clothing,Black,23.5481,S,"S ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",Outdate
463,GL-H102-S,"Half-Finger Gloves, S",Gloves,Clothing,Black,24.49,S,"S ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",Current
464,GL-H102-M,"Half-Finger Gloves, M",Gloves,Clothing,Black,23.5481,M,"S ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",Outdate
465,GL-H102-M,"Half-Finger Gloves, M",Gloves,Clothing,Black,24.49,M,"S ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",Current
466,GL-H102-L,"Half-Finger Gloves, L",Gloves,Clothing,Black,23.5481,L,"S ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",Outdate
467,GL-H102-L,"Half-Finger Gloves, L",Gloves,Clothing,Black,24.49,L,"S ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",Current
468,GL-F110-S,"Full-Finger Gloves, S",Gloves,Clothing,Black,37.99,S,"M ",Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",Outdate
469,GL-F110-M,"Full-Finger Gloves, M",Gloves,Clothing,Black,37.99,M,"M ",Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",Outdate
470,GL-F110-L,"Full-Finger Gloves, L",Gloves,Clothing,Black,37.99,L,"M ",Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",Outdate
471,VE-C304-S,"Classic Vest, S",Vests,Clothing,Blue,63.50,S,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
472,VE-C304-M,"Classic Vest, M",Vests,Clothing,Blue,63.50,M,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
473,VE-C304-L,"Classic Vest, L",Vests,Clothing,Blue,63.50,L,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Current
474,SH-W890-S,"Women's Mountain Shorts, S",Shorts,Clothing,Black,69.99,S,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
475,SH-W890-M,"Women's Mountain Shorts, M",Shorts,Clothing,Black,69.99,M,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
476,SH-W890-L,"Women's Mountain Shorts, L",Shorts,Clothing,Black,69.99,L,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Current
477,WB-H098,Water Bottle - 30 oz.,Bottles and Cages,Accessories,NA,4.99,Unknown,"S ",Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,Current
478,BC-M005,Mountain Bottle Cage,Bottles and Cages,Accessories,NA,9.99,Unknown,"M ",Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,Current
479,BC-R205,Road Bottle Cage,Bottles and Cages,Accessories,NA,8.99,Unknown,"R ",Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,Current
480,PK-7098,Patch Kit/8 Patches,Tires and Tubes,Accessories,NA,2.29,Unknown,"S ",Patch kit,"Includes 8 different size patches, glue and sandpaper.",Current
481,SO-R809-M,"Racing Socks, M",Socks,Clothing,White,8.99,M,"R ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",Current
482,SO-R809-L,"Racing Socks, L",Socks,Clothing,White,8.99,L,"R ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",Current
483,RA-H123,Hitch Rack - 4-Bike,Bike Racks,Accessories,NA,120.00,Unknown,"S ",Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",Current
484,CL-9009,Bike Wash - Dissolver,Cleaners,Accessories,NA,7.95,Unknown,"S ",Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",Current
485,FE-6654,Fender Set - Mountain,Fenders,Accessories,NA,21.98,Unknown,"M ",Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,Current
486,ST-1401,All-Purpose Bike Stand,Bike Stands,Accessories,NA,159.00,Unknown,"M ",All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,Current
487,HY-1023-70,Hydration Pack - 70 oz.,Hydration Packs,Accessories,Silver,54.99,70,"S ",Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",Current
488,SJ-0194-S,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,Yellow,53.99,S,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
489,SJ-0194-M,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,Yellow,53.99,M,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Current
